英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,温钦画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811793577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,福瑶堂(歌诚文化),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18571633982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,孚蕴轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—63182281 18810889869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫金轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13141114222 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A12T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13426250848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,优恩艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600161303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水江南艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13366969865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京文峰画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811975069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华夏艺苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59111166转8003 刘女士 13909255673刘女士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鸿坤美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67482300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和雅画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801151459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣元典画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18911883389 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺昌画轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15383520670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中画廊 Zhong Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,＋86 10 85296090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三师堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718118113/18612030274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚墨斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13381033559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,林雅轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010--80856864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣之空间艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810538578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圆艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810570876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京翰辰轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13693563291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,彩漠艺术空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18101295280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,当世经典艺术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911582600 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,妙得轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601076816 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,靖轩画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661063367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51305570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,香港（当代）美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 59789217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,仁艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(8610) 5978 9172 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚雅斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13240029623 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣蔓画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-67384553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京微微空间画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910819929 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,先声画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789888 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全艺术当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718882087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,松涛阁朝鲜画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01084176960 13520162728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大观一枚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15011395299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZERO（零艺术中心）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京瀚宝堂画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911372889 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,黄土塬画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13141114222 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雍和空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UP SPACE升空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 6416 9270 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,收藏家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87731011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,洋红Art Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69595236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,齐鲁泉墨斋画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15011527898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,留云山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601397109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,铜道艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-58769358 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京山水之间艺术会所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 87379332 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鹤与飞艺术空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500183578 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三度半艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.10.5978.9980　13520678345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,第五元素,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64321338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺8画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-10-64361720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,颐和悦馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  010-85907478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海华斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811812683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,超城空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 59789576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上上国际艺术博览中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89578566 / 69599338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙艺榜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,可创铭佳艺苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 85617570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,传承艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-59789492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三潴画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-(0)10-5762-6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Action空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610296529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,可能空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-15811334037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京当代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-89578367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 5762 6200/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,细雨楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15350686798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华艺美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84649082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,目的地艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65515138 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,禾木空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 5807 4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,虹石堂画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810881679 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,琉璃厂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63157526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京艺诚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15911069336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凯旋新锐空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-84599498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,别处空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 59789561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荷画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87393636   67389986   13811404632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,安妮画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-84567783、13601028013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京青云画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661053152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京常春藤画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13963961153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墙艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51290303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,茗圣轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-66188883 13701073578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,白野画廊PureGroundGallery（PGG）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64323350；13811646685；13910766824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新页艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13260062115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRA画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911793193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云祥艺苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65882860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三影堂+3画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-6431-9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云水天地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(+8610)85324368/64320281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,前后空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52023766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,郝丽艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-5978-9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,映艺术中心/映画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-5978 9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,迦南画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552855791 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚墨空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64358209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,第零空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-59789121 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尤伦斯当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84599269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,阿特塞帝画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610-59789192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,林冠画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0086-10-5978-9316 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荔空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 51273289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,多尚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-80466120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,世纪翰墨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—59789915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怡泓艺苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ehongart@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盛世天空美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)51305588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西五艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 6460 3950 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫禁轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86－10－64325093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3+3艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64379942　010-64373432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京锦都艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610-51305546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美丽道国际艺术机构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-58263255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,且庐画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63022596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,耕砚堂 画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-6287 5291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京悠墨艺佳画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13501350227 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,赵绪成艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣歌画廊 C.NA GALLERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086-10-59784898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨视界艺术工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67804873、60531842 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一虹画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67200026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红星画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-59789234 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,易画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18811030963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宏汉阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65224899  13901090191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺林阁画廊美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901145083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鸿聚楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329193886    18610467928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911001292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51388837 010-52906696 18611900178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中资蓝天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51672316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,后海画舫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13240716066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,镜画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910702192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,环铁时代美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64352297  64350952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京版库艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51305580 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鉴宝画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—87365957 18701396366 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,意空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611651923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,四季码头,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 59784827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锦隆轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13683512996 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翔宇书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67996710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
